@relation MultiLabelData


@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@attribute Class15 {0,1}
@attribute Class16 {0,1}
@attribute Class17 {0,1}
@attribute Class18 {0,1}
@attribute Class19 {0,1}
@attribute Class20 {0,1}
@attribute Class21 {0,1}
@attribute Class22 {0,1}

@data
0.001395,0.090909,0.011594,0.006974,1,0.171367,0.571429,0.142857,0.333333,0.004184,0.049275,0.090909,0.005797,0.031884,0.008696,0.009763,0.5,0.283124,0.181818,0.004184,0.090909,0.028986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006036,0.5,0.002012,0.027221,0.109375,0.015625,0.5,0.5,0.0625,0.008696,0.176471,0.117647,0,0.006427,0.058824,0.002647,0.0625,1,0.046875,0.017253,0.015625,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004098,0.034836,0.008596,0.091912,0.333333,0.002865,0.419708,0.051471,0.03937,0.007874,0.01237,0.02,0,0.007874,0.010949,0.002049,0.333333,1,0.02,0.08596,0.00365,0.002865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004098,0.034836,0.008596,0.091912,0.011461,0.002865,0.366862,0.051471,0.03937,0.007874,0.01237,0.02,0,0.007874,0.005731,0.002049,0.027995,1,0.02,0.08596,0.002279,0.002865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.349498,0.010471,0.009677,0.011982,0.000836,0.174654,0.024885,0.654179,0.011521,0.056856,0.124582,0,0.010471,0.015207,0.018732,0.047465,0.076959,0.0301,0.003687,0.016129,0.811518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006452,0.387097,0.027397,0.021898,0.939698,0.119454,0.833333,0.02994,0.195853,0.022193,0.261905,0.483622,0.006826,0.048568,0.090909,0.033333,1,0.591241,0.027189,0.010949,0.03871,0.786207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002662,0.178571,0.027397,0.029162,0.285714,0.007098,0.652491,0.041009,0.098266,0.011561,0.211538,0.052023,0.003549,0.057803,0.019231,0.002662,0.25,0.349635,0.016859,0.020049,0.008873,0.142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.178571,0.066667,0.007098,0.939698,0.171367,0.5,0.066667,0.098266,0.011561,0.211538,0.052023,0.003549,0.057803,0.019231,0.006842,0.690992,0.4,0.023945,0.001775,0.008873,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.002662,0.178571,0.027397,0.007098,0.939698,0.171367,0.5,0.022183,0.098266,0.011561,0.211538,0.052023,0.003549,0.057803,0.019231,0.006842,0.690992,0.335404,0.023945,0.001775,0.008873,0.142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.085714,0.018182,0.029162,0.071429,0.018182,0.652491,0.057143,0.272727,0.007594,0.285714,0.036364,0.003549,0.018182,0.007098,0.018182,0.085714,0.750326,0.036364,0.020049,0.008873,0.021295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.092628,0.008596,0.083095,0.011461,0.002865,0.666667,0.090909,0.081197,0.008696,0.049905,0.034026,0.000304,0.006427,0.014745,0.002647,0.051282,0.750326,0.012476,0.08596,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002907,0.083333,0.002907,0.005814,0.955556,0.268041,0.375207,0.020349,0.026163,0.002907,0.087209,0.020349,0.006826,0.005814,0.026446,0.022222,0.464832,0.391736,0.041667,0.003306,0.014535,0.041667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.272727,0.545455,0.006227,0.15,0.002994,0.292653,0.006227,0.063512,0.004981,0.832666,0.03736,0.005988,0.333333,0.055556,0.05,0.110778,0.277778,0.053892,0.002994,0.002994,0.056604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0625,0.100719,0.086331,0,0.955556,0.171367,0.75,0.041667,0.333333,0,0.309353,0.043165,0.008889,0.107914,0.007595,0.022222,0.202532,0.142222,0.083333,0,0,0.043165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001395,0.056886,0.041916,0.006974,0.939698,0.171367,0.5,0.011158,0.100418,0.004184,0.152695,0.059972,0.005988,0.056886,0.008696,0.009763,0.454545,0.283124,0.1,0.004184,0.008696,0.032934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.6,0.006897,0.076923,0.25,0.000836,0.230769,0.076923,0.80814,0.011521,0.230769,0.124582,0,0.076923,0.015207,0.018732,0.690992,0.25,0.0301,0.003687,0.076923,0.786207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.349498,0.003226,0.040161,0.011982,0.000836,0.405622,0.040161,0.310201,0.011521,0.068273,0.124582,0,0.006452,0.024096,0.017857,0.070313,0.435539,1,0.016257,0.016129,0.074415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.002907,0.075581,0.002907,0.005814,0.27027,0.189189,0.340116,0.020349,0.026163,0.002907,0.087209,0.020349,0.006826,0.005814,0.007982,0.006842,0.981132,0.129989,0.023945,0.00114,0.014535,0.004561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.008,0.75,0.007707,0.032902,0.079932,0.013605,0.564042,0.107143,0.310201,0.20202,0.104478,0.698473,0.005277,0.122449,0.142857,0.035714,0.167742,0.421857,0.048,0.012926,0.111111,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.014925,0.4,0.052632,0.012346,0.044776,0.001305,0.285714,0.071429,0.2,0.052632,1,0.2,0,0.047131,0.04,0.001305,0.071429,0.5,0.020888,0.006173,0.012346,0.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.5,0.036829,0.000801,0,0,0.19697,0.015152,0.333333,0.000801,0.832666,0.037879,0,0.022727,0.111111,0.010204,0.015152,0.128788,0.001601,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.033613,0.029412,0.007673,0.366862,0.024145,0.02649,0.009934,0.122736,0.030675,0,0.006135,0.004557,0.002012,0.039642,0.977273,0.006135,0.039216,0.016556,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.008929,0.25,0.008929,0.029162,0.048802,0.007673,0.652491,0.041009,0.166667,0.026786,0.276786,0.031056,0.003549,0.00976,0.008929,0.002994,0.076309,0.796675,0.017857,0.020049,0.01497,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006036,0.223684,0.004386,0.020121,0.029412,0.007673,0.440789,0.026316,0.100877,0.008048,0.197368,0.0625,0,0.004024,0.004557,0.002193,0.138158,1,0.013158,0.019737,0.0625,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006452,0.387097,0.036829,0.011749,0.016971,0.001305,0.267624,0.024885,0.310201,0.022193,1,0.124582,0,0.015212,0.032258,0.004147,0.167742,0.137076,0.0301,0.005222,0.03871,0.129032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.009174,0.926606,0.018349,0.009677,0.011982,0.000864,0.189119,0.042314,0.195853,0.011521,0.067358,0.096313,0,0.006908,0.017271,0.004147,0.047465,0.08981,0.027189,0.003687,0.027634,0.057604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002865,0.100402,0.027027,0.083095,0.075198,0.014925,0.661538,0.054054,0.064815,0.018519,0.068273,0.074627,0.005277,0.029851,0.029851,0.012048,1,0.590258,0.046512,0.153846,0.008032,0.027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.001215,0.333333,0.011494,0.034483,0.212963,0.111111,0.652491,0.5,0.022989,0.011494,0.733607,0.166667,0.006173,0.095238,0.022541,0.001823,0.354938,0.349635,0.1,0.022989,0.006987,0.095238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009934,0.098592,0.003311,0.039216,0.007898,0.000911,1,0.047619,0.058824,0.019608,0.122736,0.058824,0.000304,0.019608,0.047619,0.002647,0.037429,0.888889,0.019608,0.020049,0.016556,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000801,0.186813,0.036829,0.000801,0,0,0.040833,0.010989,0.005604,0.000801,1,0.007206,0,0.015212,0.2,0,0.000801,0.020016,0.001601,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.032258,0.193548,0.008596,1,0.082287,0.013605,0.652491,0.242315,0.100418,0.166667,0.122736,0.129032,0.005277,0.006579,0.166667,0.009763,0.142857,0.666667,0.019526,0.217391,0.032258,0.028302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014085,0.857143,0.006908,0.020121,0.048802,0.007098,0.314996,0.049296,0.310201,0.011521,0.666667,0.124582,0.003549,0.00976,0.047619,0.004147,0.076309,0.521127,0.0301,0.006173,0.047619,0.074415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006036,0.098592,0.002012,0.020121,0.02454,0.007362,0.366862,0.024145,0.022133,0.008048,0.122736,0.030181,0,0.004024,0.004557,0.002012,0.029448,1,0.002279,0.017253,0.01006,0.002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.009934,0.591537,0.007707,0.029162,0.011982,0.000911,0.652491,0.042314,0.310201,0.111111,0.37037,0.483622,0.000304,0.052356,0.074074,0.068063,0.047465,0.549669,0.031414,0.020049,0.037037,0.148148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004386,0.591537,0.006908,0.032902,0.018182,0.000864,0.564042,0.042314,0.100877,0.010576,0.067358,0.043178,0,0.006908,0.017271,0.003454,0.138158,0.8,0.012926,0.019737,0.027634,0.037281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.109827,0.027397,0.5,0.024907,0.004808,0.666667,0.034483,0.098266,0.011561,0.211538,0.052023,0,0.121951,0.02439,0.004255,0.069738,1,0.013699,0.017253,0.008318,0.075145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.100402,0.002126,0.040161,0.012543,0.000911,0.652491,0.041009,0.053686,0.008696,0.148148,0.044177,0.000304,0.011364,0.024096,0.012048,0.690992,0.750326,0.024096,0.020049,0.011364,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006452,1,0.006908,0.032902,0.041667,0.001305,0.564042,0.042314,0.4,0.20202,0.222222,0.3,0,0.522936,0.714286,0.004147,0.25,0.421857,0.0301,0.012926,0.2,0.333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009934,0.285714,0.036829,0.12,0.142857,0,0.5,0.071429,0.142857,0.0625,1,0.166667,0,0.047131,0.05,0.166667,0.285714,0.660256,0.003311,0.006579,0.071429,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.001215,0.051033,0.002126,0.029162,0.007898,0.000911,0.652491,0.041009,0.019745,0.007594,0.024605,0.02339,0.000304,0.005164,0.006987,0.001953,0.033414,0.750326,0.00729,0.020049,0.006987,0.004557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.009709,1,0.006908,0.027221,0.130814,0.075581,0.524272,0.083333,0.310201,0.019417,0.6,0.124582,0.002907,0.067864,0.097222,0.013889,0.139535,0.636364,0.0301,0.019417,0.043478,0.142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009174,0.926606,0.036829,0.071429,0.130814,0.075581,0.5,0.071429,0.25,0.026316,1,0.116279,0.002907,0.067864,0.06986,0.004147,0.139535,0.25,0.027189,0.006579,0.071429,0.057604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.000801,0.6,0.036829,0.2,0.028037,0,0.5,0.090909,0.2,0.015152,1,0.4,0,0.142857,0.2,0.009346,0.181818,0.857143,0.055556,0,0.043478,0.086957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.092628,0.008596,0.115385,0.011461,0.002865,0.564042,0.051471,0.053686,0.010576,0.049905,0.034026,0,0.007874,0.014745,0.002938,0.037429,1,0.012926,0.15,0.008318,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.318433,0.027397,0.032902,0.075198,0.014925,0.833333,0.044776,0.654179,0.034161,0.156912,0.161491,0.005277,0.048568,0.029851,0.018732,0.134328,0.750326,0.027189,0.020049,0.016129,0.083551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001215,0.083333,0.002126,0.125,0.007898,0.000911,0.652491,0.083333,0.166667,0.125,0.024605,0.583333,0.000304,0.005164,0.006987,0.001823,0.033414,0.375,0.00729,0.020049,0.006987,0.004557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003175,0.555556,0.00114,0.027221,0.02454,0.007362,0.5,0.045455,0.125,0.014124,0.296296,0.125,0,0.006427,0.014745,0.006842,0.690992,1,0.023945,0.017253,0.045455,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.591537,0.008929,0.333333,0.142857,0.007098,0.652491,0.242315,0.516129,0.142857,0.276786,0.258065,0.003549,0.266667,0.2,0.004255,0.167742,0.750326,0.066667,0.166667,0.066667,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003992,0.177645,0.027397,0.027221,0.048802,0.007098,0.366862,0.03992,0.063512,0.011976,0.277778,0.043912,0.003549,0.067864,0.06986,0.004255,0.076309,0.750326,0.01996,0.017253,0.01497,0.041096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001215,0.051033,0.002126,0.029162,0.028037,0.000911,0.652491,0.041009,0.019745,0.047619,0.785714,0.02339,0.000304,0.009346,0.014286,0.009346,0.033414,0.750326,0.00729,0.020049,0.006987,0.015385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.148148,0.00365,0.027221,0.029412,0.007673,0.419708,0.037037,0.061728,0.008696,0.139918,0.045267,0,0.012346,0.020576,0.004255,0.058394,1,0.024691,0.017253,0.020576,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.591537,0.007707,0.083333,0.142857,0.007673,1,0.142857,0.181818,0.121212,0.266667,0.483622,0.003549,0.142857,0.125,0.030303,0.25,0.941176,0.025641,0.058824,0.051282,0.121212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003992,1,0.006908,0.071429,0.048802,0.007098,0.6,0.071429,0.2,0.214286,0.4375,0.333333,0.003549,0.067864,0.06986,0.068063,0.076309,0.461078,0.031414,0.016257,0.071429,0.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.092628,0.011628,0.086957,0.2,0.1,0.652491,0.043478,0.333333,0.043478,0.24,0.086957,0.1,0.071429,0.04,0.04,1,0.750326,0.071429,0.020049,0.086957,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.008,0.384,0.007707,0.015414,0.024,0.001305,0.267624,0.026975,0.866667,0.022193,0.121212,1,0,0.011561,0.016,0.004147,0.047465,0.137076,0.048,0.005222,0.016129,0.168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.006908,0.568627,0.004318,0.000864,0.4,0.078431,0.049223,0.006908,0.067358,0.043178,0,0.006908,0.019608,0.004255,0.029787,1,0.004255,0.026144,0.027634,0.022453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.005425,0.428571,0.071429,0.173599,0.029412,0.007362,0.652491,0.4,0.195853,0.016667,0.5,0.096313,0.000304,0.006452,0.071429,0.004255,0.071429,0.970588,0.027189,0.117541,0.142857,0.057604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006173,0.207547,0.036829,0.029162,0.048802,0.007098,0.652491,0.041009,0.111111,0.037037,1,0.111111,0.003549,0.057803,0.173077,0.002994,0.111111,0.461078,0.016859,0.020049,0.01497,0.075145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.025,0.053333,0.166667,0.000911,1,0.114286,0.5,0.053333,0.68,0.090909,0.000304,0.025641,0.125,0.025,0.104478,0.692308,0.024691,0.020049,0.04,0.022453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012658,0.333333,0.006667,0.029162,0.125,0.041667,1,0.297872,0.145833,0.026316,0.333333,0.125,0.041667,0.067864,0.06986,0.008889,0.202222,0.750326,0.064444,0.020049,0.026316,0.117647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011765,0.217391,0.003421,0.173599,0.007898,0.000911,0.652491,0.307692,0.09008,0.023529,0.049905,0.076923,0.000304,0.011765,0.014745,0.002647,0.100342,0.539007,0.023529,0.117541,0.023529,0.037628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.027778,0.25,0.008596,0.568627,0.016393,0.002865,1,0.666667,0.103896,0.055556,0.416667,0.063291,0.000304,0.027778,0.126582,0.002049,0.033414,1,0.012987,0.117541,0.054545,0.117647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003175,0.227273,0.000756,0.027221,0.02454,0.007362,0.366862,0.045455,0.268519,0.008696,0.136364,0.046296,0,0.006427,0.014745,0.004255,0.045455,1,0.012476,0.055556,0.045455,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002611,0.342857,0.007707,0.066667,0.029412,0.007673,0.652491,0.15,0.333333,0.0625,0.625,0.698473,0.000304,0.012987,0.031915,0.003106,0.05,0.821622,0.024845,0.020049,0.015504,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.006908,0.125,0.082287,0.013605,0.652491,0.052632,0.195853,0.011521,0.27907,0.25,0.005277,0.006908,0.052632,0.009763,0.142857,0.846154,0.027189,0.028302,0.027634,0.057604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012658,0.591537,0.006908,0.071429,0.083333,0.000911,1,0.095238,0.80814,0.142857,0.263158,0.333333,0.000304,0.157895,0.119048,0.007752,0.088235,0.447552,0.052326,0.020049,0.047619,0.142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066667,0.333333,0.005579,0.090909,0.082287,0.013605,1,0.125,0.166667,0.030303,0.692308,0.333333,0.005277,0.090909,0.25,0.009763,0.222222,0.857143,0.035714,0.028302,0.090909,0.028302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022727,0.591537,0.021739,0.173599,0.089256,0.042975,0.652491,1,0.195853,0.026316,0.104167,0.096313,0.000304,0.020833,0.083333,0.004147,0.140496,0.75,0.027189,0.117541,0.04918,0.057604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512,0.092628,0.00365,0.333333,0.009988,0,0.564042,0.333333,0.053686,0.010576,0.049905,0.034026,0,0.006427,0.014745,0.004255,0.058394,0.9375,0.012926,0.09322,0.008318,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.349498,0.022727,0.011364,0.082287,0.011158,0.368201,0.024885,0.892857,0.011521,0.1,0.215909,0.001395,0.006452,0.015207,0.1,0.104603,0.283124,0.0301,0.004184,0.016129,0.074415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009934,0.181818,0.007707,0.032902,0.009988,0.000911,0.727273,0.166667,0.181818,0.030303,0.166667,0.483622,0.000304,0.016667,0.266667,0.005556,0.05,0.750326,0.066667,0.020049,0.033333,0.066667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006173,0.471751,0.036829,0.014124,0.048802,0.007098,0.555556,0.037037,0.080247,0.014124,1,0.05,0.003549,0.025,0.1,0.002662,0.076309,0.335404,0.016859,0.006173,0.022599,0.021295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.607143,0.006908,0.009677,0.011982,0.000864,0.5,0.05,0.310201,0.011521,0.733607,0.124582,0,0.047131,0.022541,0.007576,0.047465,0.625,0.0301,0.166667,0.027634,0.074415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.211765,0.036829,0.115385,0.011461,0.002865,0.564042,0.051471,0.111111,0.011765,0.832666,0.047059,0,0.5,0.166667,0.011765,0.037429,1,0.023529,0.09322,0.008318,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001395,0.1,0.005579,0.048611,0.082287,0.013605,0.652491,0.04878,0.166667,0.02439,0.5,0.166667,0.005277,0.015385,0.012926,0.009763,0.113946,1,0.019526,0.028302,0.020408,0.028302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.092628,0.002938,0.032902,0.009988,0.000911,0.652491,0.333333,0.268519,0.010576,0.5,0.046296,0.000304,0.333333,0.014745,0.004255,0.037429,0.750326,0.012926,0.055556,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003992,0.177645,0.011494,0.029162,0.079932,0.013605,0.652491,0.041009,0.655172,0.00998,0.205589,0.122478,0.005277,0.067864,0.086207,0.018732,0.137931,0.349635,0.034483,0.020049,0.006987,0.02381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009709,0.387097,0.005579,0.166667,0.175,0.013605,1,0.25,0.195853,0.333333,0.5,0.25,0.005277,0.006452,0.25,0.009763,0.167742,0.666667,0.125,0.028302,0.142857,0.129032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
